timestamp,ativo,tipo_evento,resultado_da_batalha,descricao,delta,volume_total,multi_tf,historical_confidence,ai_analysis
2025-09-14T21:16:01-04:00,BTCUSDT,Absorção,Absorção de Compra,"Agressão vendedora absorvida. Δ=-58.98, índice=0.51",-58.982000000000006,131.344,{},{},"### 📌 **Parecer Institucional – BTCUSDT | Absorção com Agressão Vendedora**

---

#### **1) Interpretação (Order Flow, Liquidez, Zona)**

**Order Flow:**
- A análise do order flow revela uma **agressão vendedora significativa**, com **delta negativo (-58.98)**, indicando que os vendedores estão dominando o volume transacionado.
- O volume total é de **131.344**, com **95.163 unidades vendidas** contra **36.180 compradas**, reforçando a pressão de venda.
- Apesar da pressão, o preço **não caiu significativamente**, o que sugere que a venda está sendo **absorvida por compradores institucionais ou market makers** em níveis próximos ao preço atual.

**Liquidez:**
- A ausência de movimento expressivo no preço indica que a liquidez disponível está sendo **utilizada para conter a queda**, possivelmente em uma **zona de suporte institucional**.
- A absorção sugere que **grandes players estão acumulando posição** ou protegendo níveis-chave.

**Zona:**
- Embora não haja memória de eventos ou zonas prévias informadas, o comportamento de absorção sugere que estamos em uma **zona de suporte potencial**.
- A falta de queda apesar da pressão vendedora indica que essa região pode estar sendo **defendida por grandes players**, o que é comum em zonas estrategicamente importantes.

---

#### **2) Força Dominante**

- **Força vendedora dominante no curto prazo**, mas **compra absorvendo a pressão**, o que indica **participação institucional silenciosa**.
- A **força compradora é defensiva**, mas presente, o que pode indicar **acumulação silenciosa** ou **proteção de níveis**.

---

#### **3) Expectativa (Curto/Médio Prazo)**

**Curto Prazo:**
- Possível **consolidação ou rejeição da pressão vendedora**, com potencial para **reversão de curto prazo** caso o suporte seja mantido.
- Se o preço romper abaixo dessa zona, pode haver **aceleração vendedora** com busca por novos níveis de equilíbrio.

**Médio Prazo:**
- Se a zona for mantida e o preço reagir positivamente, pode se formar uma base para **nova onda de alta**.
- A presença"
2025-09-14T21:17:02-04:00,BTCUSDT,OrderBook,Demanda Forte,"Pressão de compra. Imbalance: 54.54%, Ratio: 12.03",0,0,{},{},"### 📌 **Parecer Institucional – BTCUSDT | OrderBook (Zona Atual)**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

**Zona Atual: $114,908.41**

- **Imbalance de 54.54%** e **Ratio de 12.03** indicam **pressão compradora significativa**, com volume acumulado no bid (compra) de **$1,945,719.49** contra apenas **$161,703.87** no ask (venda).
- **Market Impact (Buy)** mostra que um grande volume comprador pode ser absorvido sem impacto de preço imediato, sugerindo **liquidez passiva forte no bid**.
- **Market Impact (Sell)** revela que uma venda de mesmo tamanho sofreria **slippage de 0.0073%** e impacto de **$8.42**, indicando **resistência fraca**.
- **Alertas**: 
  - Aumento de **82.8% na liquidez de compra (Bids)** – sinal de que grandes players estão acumulando ou protegendo a zona.
  - **Parede de Compra: 16.43 BTC @ $114,908.41** – indica uma ordem de limite grande, possivelmente de um fundo ou institucional, protegendo esse nível.

---

## 2) **Força Dominante**

A **força compradora é dominante** neste momento:

- A **liquidez passiva no bid** é muito maior que no ask.
- O **aumento recente de liquidez de compra** sugere que grandes players estão posicionando-se para um movimento de alta.
- A **parede de compra** age como um suporte estrutural forte, reforçando a zona como área de interesse institucional.

---

## 3) **Expectativa (Curto/Médio Prazo)**

**Curto prazo (horas/dias):**  
- Alta probabilidade de **rejeição da venda** e **início de um movimento de alta** a partir da zona atual.
- Se o preço romper para cima da **parede de compra**, pode haver um **gap de liquidez** até a próxima zona de interesse.

**Médio prazo (dias/semana):**
- Se sustentado, o suporte atual pode se tornar base para nova perna de alta.
- Nível psicológico importante: **$115,000** está próximo e pode ser"
2025-09-14T21:18:01-04:00,BTCUSDT,OrderBook,Demanda Forte,"Pressão de compra. Imbalance: 76.69%, Ratio: 2986.12",0,0,{},{},"### 🔍 **1) Interpretação (Order Flow, Liquidez, Zona)**

**Order Flow:**
- O **OrderBook** revela uma **pressão de compra extrema**, com um **Imbalance de 76.69%** e um **Ratio de 2986.12**, o que indica que a liquidez disponível no lado de compra (BID) é **quase 3000 vezes maior** do que no lado de venda (ASK).
- Houve uma **retirada de 99.5% da liquidez de venda (Asks)**, o que sugere que vendedores estão se retirando ou compradores agressivos estão limpando os níveis de oferta.
- Existe uma **parede de compra** de **17.26 BTC @ $114,870.62**, o que indica forte suporte institucional nesse nível.

**Liquidez:**
- A profundidade do livro é **altamente assimétrica**: **Bid = $2,281,062.28** vs **Ask = $763.89** — uma disparidade massiva.
- Isso implica que **compras de grande volume podem ocorrer sem impacto significativo de preço**, enquanto vendas de pequeno volume já geram **slippage** e aumento de preço.

**Zona:**
- O nível **$114,870.62** pode ser considerado uma **zona de suporte institucional forte**, com uma ordem limite significativa.
- O **spread é mínimo (0.01)**, o que sugere um mercado ainda líquido apesar da assimetria.

---

### ⚖️ **2) Força Dominante**

- **Compradores (Bulls)** estão claramente dominando o fluxo de ordens.
- A **liquidez de venda foi quase totalmente limpa**, e a **pressão de compra é massiva**.
- A **presença de uma parede de compra** indica que há um player institucional protegendo esse nível.

---

### 🎯 **3) Expectativa (Curto/Médio Prazo)**

**Curto prazo:**
- Alta probabilidade de **rejeição imediata na zona de $114,870.62** caso ocorra teste.
- O preço pode **subir rapidamente** caso não haja nova injeção de liquidez no lado da venda.

**Médio prazo:**
- Se o suporte for respeitado, o próximo movimento pode ser direcionado para **níveis superiores**, com **alta probabilidade de rompimento"
2025-09-14T21:19:02-04:00,BTCUSDT,OrderBook,Demanda Forte,"Pressão de compra. Imbalance: 60.57%, Ratio: 5.97",0,0,{},{},"### 🔍 **1. Interpretação (Order Flow, Liquidez, Zona)**

**Zona de Análise:**
- **Preço Atual:** $114.905,18
- **Parede de Compra:** 9.15 BTC @ $114.905,18 (limite: 2.44 BTC)
- **Imbalance:** 60.57% (compra > venda)
- **Ratio:** 5.97 (compra é quase 6x maior que venda)
- **Pressure:** 0.7132 (alta pressão compradora)
- **Profundidade (USD):** Bid = $1.116.489,63 | Ask = $186.894,44

**Order Flow:**
- Houve uma **retirada significativa de liquidez no bid (51,1%)**, o que pode indicar que grandes players estão removendo bids para evitar execução precoce.
- Houve um **aumento exponencial na liquidez do ask (+24.358,8%)**, sugerindo que grandes ordens de venda foram adicionadas acima do preço atual.
- A **pressão de compra é forte**, mas a **liquidez de venda aumentou abruptamente**, criando um cenário de possível falso rompimento ou reversão.

**Liquidez:**
- A **liquidez de compra está concentrada em um nível específico (parede de compra)**, o que pode ser um sinal de suporte institucional.
- A **liquidez de venda foi adicionada de forma abrupta**, possivelmente como uma tentativa de rejeição do preço atual.

---

### ⚖️ **2. Força Dominante**

- **Compradores (Bulls)** estão dominando o fluxo de ordens, com **alta pressão e imbalance**.
- No entanto, a **liquidez de venda foi adicionada de forma abrupta**, sugerindo que vendedores estão tentando reagir à pressão compradora.
- **Possível conflito institucional**: Bulls tentando empurrar o preço para cima, Bears adicionando liquidez para rejeitar esse movimento.

---

### 🎯 **3. Expectativa (Curto/Médio Prazo)**

**Curto Prazo:**
- O preço pode **testar a parede de compra** novamente, buscando rejeição ou rompimento.
- Se a **liquidez do ask for consumida**, há potencial para **alta rápida**.
- Se o **bid não aguentar**, pode haver **queda rápida** com"
2025-09-14T21:20:01-04:00,BTCUSDT,OrderBook,Demanda Forte,"Pressão de compra. Imbalance: 44.61%, Ratio: 4.06",0,0,{},{},"### 📌 **Parecer Institucional – BTCUSDT | OrderBook (Pressão de Compra)**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

- **Pressão de Compra** clara e estrutural, com **Imbalance de 44.61%** e **Ratio de 4.06**, indicando que a liquidez disponível no lado **Bid (compra)** é mais de 4x superior à do Ask (venda).
- O **Market Impact (Buy)** é zero, o que sugere que há **liquidez imediata** para compras sem impacto de preço. Isso pode indicar posicionamento passivo de grandes players comprando sem pressionar o preço.
- Por outro lado, o **Market Impact (Sell)** mostra que uma venda de volume significativo causaria **slippage de 0.0047%** e elevaria o preço para **114.940,03**, sugerindo **resistência passiva** nessa região.
- Há uma **Parede de Compra** registrada em **10.61 BTC @ $114.924.84**, o que pode representar uma **zona de suporte estrutural** com ordens acumuladas, possivelmente de institucionais.
- O aumento de **66.2% na liquidez de venda (Asks)** pode ser um sinal de **take profit** ou **distribuição passiva** perto da zona atual, mas não é suficiente para reverter a pressão compradora.

---

## 2) **Força Dominante**

- A **força compradora é dominante** no curto prazo.
- A **liquidez passiva no Bid** indica que há acumulação ou suporte estrutural.
- A **falta de pressão realista no Ask**, mesmo com aumento de liquidez, sugere que os vendedores não estão agindo com convicção ou estão sendo absorvidos.

---

## 3) **Expectativa (Curto/Médio Prazo)**

- **Curto prazo:** Alta probabilidade de **continuação ascendente** caso o preço não rompa e invalide a zona de suporte atual.
- **Médio prazo:** Se a pressão compradora continuar sem rejeição clara, o BTC pode buscar níveis mais altos, com **próximos alvos institucionais** em zonas de interesse técnico (não informadas aqui, mas devem ser analisadas via chart).

---

## 4) **Probabilidade Mais Provável**

- **Cenário Mais Provável:** Continuação de alta"
2025-09-14T21:21:02-04:00,BTCUSDT,OrderBook,Alerta de Liquidez,"FLUXO: Retirada de 48.9% da liquidez de compra (Bids). | PAREDE DE COMPRA: 5.02 @ $114,908.40 (limite: 1.63) | PAREDE DE VENDA: 1.84 @ $114,908.41 (limite: 1.63)",0,0,{},{},"### 📌 **BTCUSDT | OrderBook Analysis (Intraday) - Parecer Institucional**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

### 🔍 **Zona de Preço Atual**
- **Preço Atual:** $114,908.40
- **Parede de Compra:** 5.02 BTC @ $114,908.40 (limite: 1.63 BTC)
- **Parede de Venda:** 1.84 BTC @ $114,908.41 (limite: 1.63 BTC)
- **Spread:** 0.01 (0.0%) – extremamente apertado, indicando baixa volatilidade imediata ou consolidação.
- **Profundidade Bids (compra):** $643,435.00
- **Profundidade Asks (venda):** $242,557.99

### 📉 **Order Flow**
- **Imbalance:** 0.2431 (Bids > Asks)
- **Ratio:** 2.6527 (Bids dominam fortemente)
- **Pressure:** 0.4525 (leve pressão compradora)

### ⚠️ **Alertas**
- **Retirada de 48.9% da liquidez de compra (Bids):** Isso pode indicar uma estratégia de ""liquidity sweep"" ou ""liquidity vacuum"", onde grandes players retiram bids para induzir vendas ou criar uma falsa impressão de fraqueza.
- **Parede de Compra e Venda na mesma zona:** A coincidência de grandes ordens em níveis muito próximos sugere uma zona de forte interesse institucional, possivelmente um nível de acumulação ou distribuição.

---

## 2) **Força Dominante**

- **Compradores (Longs) dominam momentaneamente**, com maior profundidade e pressão compradora.
- No entanto, a **retirada significativa de liquidez de compra** pode ser um sinal de manipulação ou preparação para movimento direcional.
- A **parede de venda** está posicionada imediatamente acima da parede de compra, sugerindo que vendedores estão prontos para reagir caso o preço suba.

---

## 3) **Expectativa (Curto/Médio Prazo)**

### 📅 **Curto Prazo (Intraday)**
- **Zona atual é crítica**: $114,908"
2025-09-14T21:22:01-04:00,BTCUSDT,OrderBook,Alerta de Liquidez,"FLUXO: Aumento de 367.2% na liquidez de venda (Asks). | PAREDE DE COMPRA: 5.48 @ $114,854.54 (limite: 2.67) | PAREDE DE VENDA: 9.32 @ $114,854.55 (limite: 2.67)",0,0,{},{},"### 📌 **BTCUSDT | OrderBook Analysis – Parecer Institucional**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

**Contexto Geral:**
- O preço está estático em **$114.854,54**, com **spread de 0,01** (praticamente zero), indicando um **equilíbrio momentâneo** entre oferta e demanda.
- Há uma **parede de compra** de **5,48 BTC** (aprox. **$630k**) no **Bid** e uma **parede de venda** de **9,32 BTC** (aprox. **$1,07M**) no **Ask**.
- A **liquidez no Ask aumentou 367,2%**, o que é um sinal de **ação ofensiva vendedora** iminente ou em andamento.
- O **imbalance** é negativo (**-0,1858**) e a **pressão vendedora** é clara (**-0,2619**), reforçando que há mais intenção de venda do que de compra.

**Zona Técnica:**
- A zona **$114.854,54 / $114.854,55** é uma **zona de equilíbrio artificial**, com ordens de limite concentradas em níveis muito próximos.
- A **parede de venda** é maior que a de compra, sugerindo que se houver rompimento, pode haver **aceleração vendedora**.
- A profundidade do **Ask é 70,7% maior** que a do Bid (1.13M vs 662k USD), indicando **liquidez ofensiva vendedora**.

---

## 2) **Força Dominante**

- **Força vendedora dominante**, com:
  - Aumento expressivo de liquidez no Ask (+367%).
  - Parede de venda maior que a de compra.
  - Imbalance e pressão negativos.
- A **ação parece coordenada**, possivelmente por **players institucionais ou HFTs**, posicionando-se para **empurrar o preço para baixo**.

---

## 3) **Expectativa (Curto/Médio Prazo)**

**Curto prazo (horas):**
- Alta probabilidade de **rompimento da zona de equilíbrio para baixo**, com **liquidação de ordens de compra** e **aceleração vendedora**.
- Se o preço romper **abaixo de $1"
2025-09-14T21:23:02-04:00,BTCUSDT,OrderBook,Alerta de Liquidez,"FLUXO: Retirada de 61.7% da liquidez de venda (Asks). | PAREDE DE COMPRA: 6.38 @ $114,831.52 (limite: 1.90) | PAREDE DE VENDA: 3.51 @ $114,831.53 (limite: 1.90)",0,0,{},{},"### 🔍 **1. Interpretação (Order Flow, Liquidez, Zona)**

#### **Order Flow:**
- Houve uma **retirada de 61.7% da liquidez de venda (Asks)**, o que indica que grandes players estão **removendo ofertas de venda** perto do nível atual de preço.
- Isso pode sugerir uma **intenção de sustentação do preço** ou uma tentativa de **empurrar o preço para cima**, já que a pressão vendedora foi significativamente reduzida.
- A **Parede de Compra (Bid Wall)** de **6.38 BTC @ $114,831.52** (limite: 1.90 BTC) é substancial e bem maior que a **Parede de Venda (Ask Wall)** de **3.51 BTC @ $114,831.53** (também com limite de 1.90 BTC).
- Essa disparidade indica **suporte institucional imediato** e **resistência mais fraca**, sugerindo um **viés de alta de curto prazo**.

#### **Liquidez:**
- A profundidade total no livro de ofertas é de **Bid = $771,611.15** e **Ask = $434,033.51**, o que mostra **maior liquidez compradora**, reforçando o viés de alta.
- O **spread é mínimo (0.01)**, o que indica mercado **muito líquido e estável** nesse nível.

#### **Zona:**
- O preço atual está em **$114,831.52**, e a zona é claramente definida por:
  - **Suporte imediato**: $114,831.52 (parede de compra)
  - **Resistência imediata**: $114,831.53 (parede de venda)
- Trata-se de uma **zona de equilíbrio ou possível pivô**, com forte presença de liquidez bilateral.

---

### ⚖️ **2. Força Dominante**

- **Força Compradora (Bullish Bias)**:
  - A retirada de liquidez vendedora e a presença de uma **parede de compra maior** indica que **compradores institucionais** estão ativos.
  - A **pressão de compra é maior**, com **Imbalance negativo (-0.0759)** e **Ratio de 1.7778**, o que indica que o lado comprador domina levemente."
2025-09-14T21:48:02-04:00,BTCUSDT,Absorção,Absorção de Venda,"Agressão compradora absorvida. Δ=1.60, índice=0.01",1.5999999999999943,45.414,{},{},"### 📌 **Análise Institucional – BTCUSDT | Absorção (Agressão Compradora Absorvida)**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

**Contexto Geral:**
- O preço atual está em **$115.175**, acima do **POC diário ($115.081)** e dentro da **Value Area ($114.976 – $115.188)**.
- O **delta positivo (1.60)** indica que a pressão compradora é ligeiramente superior à vendedora no período analisado.
- A descrição ""agressão compradora absorvida"" sugere que os **compradores estavam ativos, mas encontraram resistência de vendedores institucionais**, possivelmente em zonas de rejeição ou zonas de alta liquidez.

**Liquidez e Zonas:**
- O preço está **próximo ao topo da Value Area ($115.188)**, o que pode indicar uma zona de **resistência potencial**.
- Acima do preço, temos **HVN ($114.990)** e **LVNs** abaixo, mas não há HVNs imediatos acima do preço, sugerindo **falta de suporte institucional forte** nesse nível.
- A **liquidez parece estar sendo testada** com ordens passivas (limit) no topo da VA, o que pode explicar a absorção da agressão compradora.

---

## 2) **Força Dominante**

- **Vendedores institucionais parecem dominantes** nesse momento, especialmente no topo da Value Area.
- A **absorção da agressão compradora** indica que grandes players estão **defendendo essa zona**, possivelmente para reverter o movimento ou para acumular com retração.

---

## 3) **Expectativa (Curto/Médio Prazo)**

- **Curto prazo:** Alta probabilidade de **reversão ou consolidação** a partir do topo da Value Area.
- **Médio prazo:** Se o preço romper e fechar acima de **$115.188 (topo da VA)**, pode haver aceleração compradora em direção a **$115.300–115.500**.
- Caso contrário, **retração para o POC ($115.081)** ou até o suporte imediato em **$114.976 (base da VA)** é esperada"
2025-09-14T21:50:02-04:00,BTCUSDT,Absorção,Absorção de Venda,"Agressão compradora absorvida. Δ=0.55, índice=0.00",0.5470000000000006,14.077,{},{},"### 📌 **Análise Institucional – BTCUSDT | Absorção (Agressão Compradora Absorvida)**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

**Contexto Geral:**
- O preço atual está em **$115,127.3**, dentro da **Value Area diária** ($114,976.00 — $115,188.00), indicando que o ativo está negociando em uma região de equilíbrio.
- A **agressão compradora foi absorvida**, o que sugere que vendedores institucionais estão presentes nessa região, absorvendo a demanda com liquidez passiva (limit orders).
- O **Delta** está positivo (**0.55**), mas o volume total é baixo (14.077 BTC), sugerindo que a pressão compradora não tem sustentação forte.
- O **POC (Point of Control)** está em **$115,081.00**, e o preço está um pouco acima, mas ainda dentro da Value Area.

**Liquidez:**
- Há HVNs (High Volume Nodes) em **$114,864**, **$114,914** e **$114,990**, sugerindo zonas de suporte potencial caso o preço caia.
- LVNs (Low Volume Nodes) em **$114,832**, **$114,905** e **$114,940** indicam zonas de menor interesse, possivelmente áreas de transição.

---

## 2) **Força Dominante**

- **Vendedores institucionais dominam o fluxo atual**, pois a agressão compradora foi absorvida sem deslocamento de preço.
- A ausência de grandes deltas positivos e o volume baixo indicam que não há forte convicção compradora.
- A **liquidez passiva está sendo usada para conter o movimento ascendente**, o que pode indicar uma possível reversão ou consolidação.

---

## 3) **Expectativa (Curto/Médio Prazo)**

- **Curto Prazo:** Alta probabilidade de **consolidação ou pullback** para o POC ou para a parte inferior da Value Area.
- **Médio Prazo:** Enquanto o preço permanecer dentro da Value Area, o mercado permanece **neutro a levemente bearish**, com possibilidade de rejeição acima de $115,188 (topo da VA).

---"
2025-09-14T21:52:02-04:00,BTCUSDT,Absorção,Absorção de Venda,"Agressão compradora absorvida. Δ=25.97, índice=0.23",25.965000000000007,50.20700000000001,{},{},"### 📌 **Análise Institucional – BTCUSDT | Absorção (Agressão Compradora Absorvida)**  
**Preço Atual:** $115,050.00  
**Delta:** +25.97  
**Índice de Absorção:** 0.23  
**Volume Total:** 50.207 BTC  
**Volume Comprador:** 38.086 BTC  
**Volume Vendedor:** 12.121 BTC  

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

### 🔍 **Order Flow:**
- A agressão compradora foi **absorvida**, o que indica que **vendedores profissionais ou market makers** estão **defendendo uma zona de suporte**.
- O **delta positivo (25.97)** mostra que houve mais pressão compradora, mas o preço **não subiu proporcionalmente**, sugerindo **liquidez passiva vendedora**.
- O **índice de absorção baixo (0.23)** reforça que a pressão compradora foi **neutralizada** por ordens passivas, possivelmente posicionadas estrategicamente.

### 💧 **Liquidez:**
- O preço está **próximo ao POC diário ($115,081)** e dentro da **Value Area ($114,929 – $115,188)**.
- Há **HVN (High Volume Nodes)** e **LVN (Low Volume Nodes)** próximos, o que pode indicar zonas de interesse para institucionais:
  - **HVN mais próximo:** $114,990
  - **LVN mais próximo:** $114,940

### 🎯 **Zona:**
- A zona atual está **dentro da Value Area**, mas **abaixo do POC**, sugerindo **pressão compradora tentando reequilibrar o mercado**.
- A **absorção compradora** pode indicar que **o suporte está sendo testado** e **defendido**, o que pode ser um sinal de reversão ou acumulação institucional.

---

## 2) **Força Dominante**

🔍 **Vendedores passivos (institucionais)** estão dominando o fluxo de ordens, **absorvendo a pressão compradora**. Isso pode indicar:
- **Defesa de uma zona estratégica** (possivelmente LVN ou HVN anterior).
- **Acumulação silenciosa** ou **gerenciamento de posição**.
- **Teste de liquidez**"
2025-09-14T22:06:02-04:00,BTCUSDT,Absorção,Absorção de Venda,"Agressão compradora absorvida. Δ=17.07, índice=0.15",17.065999999999995,90.698,{},{},"### 📌 **Análise Institucional – BTCUSDT | Absorção (Agressão Compradora Absorvida)**

---

## 1) **Interpretação (Order Flow, Liquidez, Zona)**

**Contexto Geral:**
- O preço atual é **$115,335.9**, com um **delta positivo de +17.07**, indicando que a pressão compradora está dominando momentaneamente.
- O volume total é de **90.698 BTC**, com **53.882 BTC comprados** e **36.816 BTC vendidos**, reforçando o viés comprador.
- A **POC (Point of Control)** está em **$115,081**, com uma **Value Area** entre **$114,914 – $115,191**, o que indica que a maior parte do volume foi negociado nessa região.
- O preço atual está **acima da Value Area**, sugerindo um rompimento ou movimento de expansão de alcance (range extension).
- Foram identificados **HVN (High Volume Nodes)** e **LVN (Low Volume Nodes)** dentro da Value Area, sendo pontos importantes de suporte e resistência potencial.

**Interpretação do Order Flow:**
- A **agressão compradora foi absorvida**, o que pode indicar que vendedores profissionais estão entrando nesse nível, absorvendo a demanda.
- Isso pode ser um sinal de **resistência institucional**, especialmente se ocorrer em níveis acima da Value Area.
- A ausência de dados de derivativos limita a análise de funding rate, skew e open interest, mas o comportamento do spot sugere **ação de market makers**.

---

## 2) **Força Dominante**

- **Compradores estão dominando no curto prazo**, como indicado pelo delta positivo e volume comprador maior.
- No entanto, a **absorção da agressão compradora** sugere que **vendedores institucionais estão presentes** nesse nível.
- A força dominante é **compradora, mas com resistência institucional crescente**.

---

## 3) **Expectativa (Curto/Médio Prazo)**

- **Curto prazo:** Possível **teste da resistência imediata em $115,400–$115,500**, mas com risco de rejeição se encontrar oferta forte.
- **Médio prazo:** Se o preço se sustentar acima da Value Area, há potencial para **nova expansão alcista até $1"
